P61587	Gene::390	2021
P07203	Gene::2876	368
P28676	Gene::25801	24725
O00555	Gene::773	1198
P42357	Gene::3034	691
O95865	Gene::23564	479
Q00441	Gene::drugbank:BE0001638	20848
P31040	Gene::6389	418
P11678	Gene::8288	2149
P12814	Gene::87	1126
Q14894	Gene::1428	23605
O75715	Gene::2880	3475
Q9NS85	Gene::56934	2032
P62316	Gene::6633	591
P0C1V1	Gene::drugbank:BE0004086	23290
P22891	Gene::8858	1606
P00742	Gene::2159	6
Q9Y6L7	Gene::7093	1733
P53004	Gene::644	1147
P09252	Gene::drugbank:BE0000633	20676
P0A0K8	Gene::drugbank:BE0002388	20806
Q04917	Gene::7533	1030
Q9UNI1	Gene::1990	872
Q92769	Gene::3066	113
Q9RC23	Gene::drugbank:BE0002990	22275
P06730	Gene::1977	1402
P15382	Gene::3753	1951
P08581	Gene::4233	110
P01375	Gene::7124	483
Q92887	Gene::1244	1509
O95838	Gene::9340	13001
Q02809	Gene::5351	182
P54577	Gene::8565	617
P23458	Gene::3716	133
P01709	Gene::drugbank:BE0002939	22190
P09417	Gene::5860	1567
P27037	Gene::92	12176
Q8IXJ6	Gene::22933	14398
P08908	Gene::3350	2164
Q9UHC9	Gene::29881	5965
P53611	Gene::5876	1895
P06434	Gene::drugbank:BE0009326	23790
P54284	Gene::784	1197
Q10588	Gene::683	2297
P12256	Gene::drugbank:BE0001304	20674
P56282	Gene::5427	1589
P04156	Gene::5621	20763
P0DMS8	Gene::140	3157
Q16739	Gene::7357	1065
P23276	Gene::3792	2251
P51164	Gene::496	2243
Q9UKL6	Gene::58488	2005
P0C8P8	Gene::drugbank:BE0004325	21826
Q9H8P0	Gene::79644	11425
Q15910	Gene::2146	11649
P21408	Gene::drugbank:BE0003263	23146
P23381	Gene::7453	934
P01308	Gene::3630	1789
P0DJD9	Gene::5222	14630
Q14626	Gene::3590	12303
Q56748	Gene::drugbank:BE0002870	22119
Q9Y6M9	Gene::4715	191
P05177	Gene::1544	196
Q04206	Gene::5970	249
P00738	Gene::3240	11967
P13376	Gene::drugbank:BE0001469	21529
Q9NRX3	Gene::56901	990
Q9UGJ0	Gene::51422	38474
O75636	Gene::8547	2262
O14732	Gene::3613	855
Q14565	Gene::11144	1451
Q9HCD5	Gene::57727	2111
Q7Z4T2	Gene::drugbank:BE0009345	25037
P30530	Gene::558	9835
Q06323	Gene::5720	681
Q07785	Gene::drugbank:BE0001827	21794
P22557	Gene::212	1292
P31243	Gene::drugbank:BE0003975	23114
P55073	Gene::1735	1804
P21554	Gene::1268	1397
O60488	Gene::2182	497
Q5LRQ9	Gene::drugbank:BE0004300	21383
P52564	Gene::5608	11167
P51649	Gene::7915	2069
P22392	Gene::654364	80239
P19838	Gene::4790	234
P69178	Gene::drugbank:BE0001772	21658
Q9Z9H6	Gene::drugbank:BE0003366	24376
Q9Y275	Gene::10673	1479
Q969P6	Gene::116447	2061
Q00080	Gene::drugbank:BE0009166	24783
O95169	Gene::4714	200
Q9NS75	Gene::57105	2043
P23141	Gene::1066	2268
Q70KI2	Gene::drugbank:BE0003688	20791
P49366	Gene::1725	409
P28702	Gene::6257	243
Q9L6V3	Gene::drugbank:BE0004132	23275
Q86V86	Gene::415116	9587
Q734I1	Gene::drugbank:BE0004299	21382
Q9GZZ6	Gene::57053	3548
P21980	Gene::7052	610
Q96IY4	Gene::1361	11047
Q8WWQ8	Gene::55576	2275
Q9BWD1	Gene::39	1507
P15169	Gene::1369	2027
Q4R2T2	Gene::drugbank:BE0004037	21796
Q97R46	Gene::drugbank:BE0003075	22517
O00444	Gene::10733	11567
Q14994	Gene::9970	1022
P51800	Gene::1187	1856
A8MPY1	Gene::200959	3234
P23258	Gene::7283	44
P46663	Gene::623	671
Q6W5P4	Gene::387129	2353
P32004	Gene::3897	1764
Q8TC12	Gene::51109	1434
Q9NP99	Gene::54210	2210
P78508	Gene::3766	10710
P13645	Gene::3858	838
A0A0M3KKX1	Gene::drugbank:BE0009124	23797
Q9P0Z9	Gene::51268	8328
P19571	Gene::drugbank:BE0001407	21084
Q92831	Gene::8850	869
Q8NX78	Gene::drugbank:BE0001651	21447
P12319	Gene::2205	116
P25024	Gene::3577	1662
P54619	Gene::5571	68720
P50579	Gene::10988	727
P00436	Gene::drugbank:BE0004034	20935
P26447	Gene::6275	832
P05155	Gene::710	401
P97253	Gene::drugbank:BE0004030	24119
Q8T8E9	Gene::drugbank:BE0002617	22541
Q14833	Gene::2914	1897
P78348	Gene::41	290
Q00536	Gene::5127	256
P01031	Gene::727	1745
P35346	Gene::6755	1282
P07771	Gene::drugbank:BE0002983	22267
Q15119	Gene::5164	992
Q02338	Gene::622	836
Q15822	Gene::1135	2125
P09592	Gene::drugbank:BE0001991	22866
Q8WXA8	Gene::170572	1118
Q86UW7	Gene::93664	24732
O95139	Gene::4712	1010
P14867	Gene::2554	2288
Q8IVL5	Gene::55214	2136
O95470	Gene::8879	1498
P48549	Gene::3760	1649
Q9BVG9	Gene::81490	1921
Q9BXI2	Gene::83884	7015
P16608	Gene::drugbank:BE0001719	22304
Q6P996	Gene::23042	1570
O00204	Gene::6820	679
Q86T13	Gene::161198	1838
Q8T6S0	Gene::drugbank:BE0009570	25044
Q6QNK2	Gene::283383	2256
Q9NSY1	Gene::55589	24913
Q8NI22	Gene::90411	20537
P48723	Gene::6782	846
Q92847	Gene::2693	2156
P29957	Gene::drugbank:BE0001625	21662
Q9WMX2	Gene::drugbank:BE0003799	23937
P01593	Gene::drugbank:BE0004164	23041
Q69600	Gene::944569	31172
P31948	Gene::10963	450
O76054	Gene::23541	466
P23181	Gene::drugbank:BE0001953	21287
Q14289	Gene::2185	114
Q9P289	Gene::51765	1526
P62663	Gene::drugbank:BE0004217	24355
Q13183	Gene::9058	2138
P39767	Gene::drugbank:BE0001633	23109
Q9Y617	Gene::29968	1044
P83795	Gene::drugbank:BE0003907	23409
P48060	Gene::11010	23628
O00141	Gene::6446	442
Q96C86	Gene::28960	349
P24462	Gene::1551	1979
P06732	Gene::1158	2022
Q7L3T8	Gene::25973	1625
P18858	Gene::3978	1953
P50052	Gene::186	2018
P10721	Gene::3815	143
P61925	Gene::5569	250
P52732	Gene::3832	814
P02786	Gene::7037	214
P31152	Gene::5596	24945
P49356	Gene::2342	1574
Q9K578	Gene::drugbank:BE0002693	21338
Q12882	Gene::1806	753
Q8IZS8	Gene::55799	8157
P00533	Gene::1956	127
P02461	Gene::1281	12586
Q701N4	Gene::440021	7114
P12259	Gene::2153	2040
P35094	Gene::drugbank:BE0003922	23284
P43652	Gene::173	2121
I6TLU5	Gene::drugbank:BE0009678	24685
Q72547	Gene::drugbank:BE0004136	20611
Q9H093	Gene::81788	24958
Q9Y2T6	Gene::9290	2341
K7YNB3	Gene::drugbank:BE0009630	24985
Q9H6Z9	Gene::112399	413
P17584	Gene::drugbank:BE0001866	22349
Q9HCP0	Gene::53944	1089
Q29974	Gene::3123	13322
Q9NY46	Gene::6328	2094
Q9UP52	Gene::7036	34970
Q9Y233	Gene::10846	1442
Q72LA4	Gene::drugbank:BE0004380	24611
Q9NPA2	Gene::64386	1483
P15924	Gene::1832	245
P47228	Gene::drugbank:BE0001308	21169
Q00532	Gene::8814	24920
Q16134	Gene::2110	1671
Q8TDV5	Gene::139760	10166
P62857	Gene::6234	63
P03951	Gene::2160	1805
P21589	Gene::4907	1469
P10176	Gene::1351	496
P31153	Gene::4144	1174
P08514	Gene::3674	314
P09211	Gene::2950	975
P10844	Gene::drugbank:BE0001263	20939
P00808	Gene::drugbank:BE0001482	20838
P52209	Gene::5226	444
P62942	Gene::2280	1131
Q9UI32	Gene::27165	531
P03891	Gene::4536	1655
P19235	Gene::2057	149
P48651	Gene::9791	2144
P00512	Gene::drugbank:BE0001818	21945
P23786	Gene::1376	524
Q9HBA0	Gene::59341	1827
Q01698	Gene::drugbank:BE0003279	23189
Q8TD19	Gene::91754	9281
P55038	Gene::drugbank:BE0002849	22373
P42898	Gene::4524	665
P00736	Gene::715	1012
O76082	Gene::6584	343
P37231	Gene::5468	553
Q96HD9	Gene::91703	1673
P72524	Gene::drugbank:BE0003724	20801
Q873X9	Gene::drugbank:BE0003135	22673
P35089	Gene::drugbank:BE0003921	23283
Q8TCG2	Gene::55300	331
P45983	Gene::5599	632
P01574	Gene::3456	2291
B0B3C9	Gene::drugbank:BE0004701	23675
P36405	Gene::403	1207
Q9UKQ2	Gene::10863	387
Q9H0K1	Gene::23235	13156
P22055	Gene::drugbank:BE0004240	24391
O43678	Gene::4695	494
O60911	Gene::1515	1914
P13569	Gene::1080	320
Q9BXJ7	Gene::81693	4572
P31994	Gene::2213	11636
O93182	Gene::drugbank:BE0003437	23740
Q9NWZ3	Gene::51135	1666
P46976	Gene::2992	478
P98170	Gene::331	888
Q92918	Gene::11184	24940
P48061	Gene::6387	23731
F1L7U3	Gene::drugbank:BE0004789	20699
P11309	Gene::5292	1422
P45954	Gene::36	1380
Q9LAG2	Gene::drugbank:BE0002619	22256
P20674	Gene::9377	503
P19440	Gene::2678	1474
P22309	Gene::54658	2228
Q8IYQ7	Gene::79896	528
P53985	Gene::6566	521
P47985	Gene::7386	438
Q9HA77	Gene::79587	936
Q16881	Gene::7296	1269
Q15661	Gene::7177	2151
Q99418	Gene::9266	1032
Q13547	Gene::3065	134
P00568	Gene::203	1138
Q01344	Gene::3568	14881
P05120	Gene::5055	10408
P05164	Gene::4353	944
O60658	Gene::5151	1096
Q9Y286	Gene::27036	1315
Q5G940	Gene::drugbank:BE0003757	23100
Q9BW92	Gene::80222	1243
P11509	Gene::1548	187
Q86YZ3	Gene::388697	1049
Q9C0B1	Gene::79068	1960
Q9QNF7	Gene::drugbank:BE0000458	20600
Q15274	Gene::23475	884
P10644	Gene::5573	179
Q96BH3	Gene::64100	2220
Q99584	Gene::6284	1860
P55792	Gene::drugbank:BE0002977	22261
P61024	Gene::1163	887
P31943	Gene::3187	356
Q08751	Gene::drugbank:BE0001427	21515
P94692	Gene::drugbank:BE0002674	20695
P14621	Gene::98	2079
Q8WVQ1	Gene::124583	1430
O75900	Gene::8510	2284
Q8SPQ9	Gene::442942	30068
P61073	Gene::7852	578
Q98GN8	Gene::drugbank:BE0002795	21803
Q9H252	Gene::81033	3787
Q9ULA0	Gene::23549	977
Q8IDV0	Gene::drugbank:BE0009265	24880
Q08345	Gene::780	1678
Q9RME2	Gene::drugbank:BE0002731	21602
P04150	Gene::2908	293
P29475	Gene::4842	285
P22983	Gene::drugbank:BE0001894	21798
P04732	Gene::4493	13379
A0A0E1R3H3	Gene::drugbank:BE0009126	20692
Q8TD43	Gene::54795	11341
Q49184	Gene::drugbank:BE0000120	20787
P00781	Gene::drugbank:BE0003743	23810
Q9NZD2	Gene::51228	2161
O95718	Gene::2103	33
P63098	Gene::5534	1682
P23526	Gene::191	1761
Q08170	Gene::6429	1680
P07384	Gene::823	906
Q8TDN1	Gene::93107	69259
P10600	Gene::7043	2137
Q9NPH2	Gene::51477	644
P43007	Gene::6509	1401
P06213	Gene::3643	1323
P04818	Gene::7298	1135
Q02880	Gene::7155	664
O60512	Gene::8703	1121
P29474	Gene::4846	876
P32754	Gene::3242	2024
P02647	Gene::335	759
P29218	Gene::3612	853
O68600	Gene::drugbank:BE0002495	20886
P14778	Gene::3554	10156
P35869	Gene::196	546
P49761	Gene::1198	1247
P22459	Gene::3739	535
Q12965	Gene::4643	1586
P08648	Gene::3678	1543
P49069	Gene::819	1360
P19793	Gene::6256	237
Q8N907	Gene::199699	7283
P42679	Gene::4145	14158
P04424	Gene::435	1064
Q9H3S4	Gene::27010	1621
Q14032	Gene::570	1855
O75493	Gene::770	1716
Q7B8V4	Gene::drugbank:BE0004102	24189
O75521	Gene::10455	1054
O43353	Gene::8767	24969
P35398	Gene::6095	1358
P08306	Gene::drugbank:BE0004163	23040
Q05486	Gene::drugbank:BE0000555	20752
P23340	Gene::drugbank:BE0003249	21682
Q07869	Gene::5465	959
Q6PHW0	Gene::389434	2363
P51149	Gene::7879	623
P15502	Gene::2006	1484
Q9BXA5	Gene::56670	4498
Q06432	Gene::786	1728
Q7L7X3	Gene::57551	24901
Q06203	Gene::5471	883
P00451	Gene::2157	0
Q16706	Gene::4124	1667
P27348	Gene::10971	593
Q03154	Gene::95	1042
P21802	Gene::2263	1285
P15260	Gene::3459	12451
Q9NSD9	Gene::10056	594
P30044	Gene::25824	938
P00778	Gene::drugbank:BE0001968	23121
P41231	Gene::5029	1236
P07237	Gene::5034	800
P50914	Gene::9045	60
Q9UBM7	Gene::1717	1534
P51813	Gene::660	13022
Q86YB8	Gene::56605	1157
Q01995	Gene::6876	12062
P00943	Gene::drugbank:BE0001877	21946
P95468	Gene::drugbank:BE0001389	21330
O00329	Gene::5293	1944
P12883	Gene::4625	2011
Q6UWN8	Gene::404203	542
Q6YP21	Gene::56267	1721
P02818	Gene::632	2128
Q02218	Gene::4967	913
Q9BZV2	Gene::80704	2091
P77967	Gene::drugbank:BE0002970	22250
Q9NY59	Gene::55512	2274
P51170	Gene::6340	341
P03952	Gene::3818	2193
Q99436	Gene::5695	1423
P94690	Gene::drugbank:BE0001851	22865
Q96SW2	Gene::51185	354
P20711	Gene::1644	405
P12070	Gene::drugbank:BE0001220	20867
Q8IWU9	Gene::121278	2133
P29508	Gene::6317	680
Q16671	Gene::269	1072
Q14832	Gene::2913	9620
O75306	Gene::4720	511
Q9NZV8	Gene::3751	571
P51852	Gene::drugbank:BE0004152	22851
P39905	Gene::2668	11908
P13631	Gene::5916	1017
P16112	Gene::176	1614
P26440	Gene::3712	2327
A0A0H2URW2	Gene::drugbank:BE0002509	20928
P17948	Gene::2321	1316
Q96BR1	Gene::23678	24973
P29323	Gene::2048	1329
Q9UJ90	Gene::23630	53615
P48058	Gene::2893	251
P98160	Gene::3339	14339
P06493	Gene::983	775
P11411	Gene::drugbank:BE0001439	21613
O14880	Gene::4259	922
Q16498	Gene::drugbank:BE0002482	23582
P84098	Gene::6143	42
P22749	Gene::10578	1807
Q82EE4	Gene::drugbank:BE0004304	21840
O43246	Gene::6545	5495
Q9Y6L6	Gene::10599	1112
Q8N4C8	Gene::50488	14152
P05019	Gene::3479	2013
Q07001	Gene::1144	1309
P38936	Gene::1026	59
P11488	Gene::2779	1587
O43614	Gene::3062	2305
Q15031	Gene::23395	1231
P08246	Gene::1991	947
P35372	Gene::4988	155
P08149	Gene::drugbank:BE0003621	20702
Q00534	Gene::1021	152
P02788	Gene::4057	683
P0C0Y8	Gene::drugbank:BE0003952	23036
Q86SZ2	Gene::122553	1080
Q6IX08	Gene::drugbank:BE0009630	24985
O95573	Gene::2181	1599
P11274	Gene::613	615
Q9NPJ3	Gene::55856	1871
Q15155	Gene::23420	2265
P04004	Gene::7448	271
Q15075	Gene::8411	1184
C1KC03	Gene::drugbank:BE0003577	20629
O75116	Gene::9475	1270
Q9NR97	Gene::51311	1874
Q5T601	Gene::266977	6386
Q672W7	Gene::drugbank:BE0004391	24636
Q96PD7	Gene::84649	2343
P43116	Gene::5732	1772
Q26966	Gene::drugbank:BE0002533	21006
P00322	Gene::drugbank:BE0001807	22375
P55196	Gene::4301	1074
Q9UJU2	Gene::51176	1851
A0A023W3H0	Gene::drugbank:BE0008648	24660
P21860	Gene::2065	9719
P28223	Gene::3356	1400
Q5EK40	Gene::drugbank:BE0004282	24451
P13945	Gene::155	2346
P18089	Gene::151	956
Q8N543	Gene::55239	1634
P01903	Gene::3122	12903
O95477	Gene::19	289
Q9Y230	Gene::10856	90
O75747	Gene::5288	9663
P19367	Gene::3098	201
P06870	Gene::3816	2184
P08123	Gene::1278	10414
Q969F8	Gene::84634	14749
Q6GII7	Gene::drugbank:BE0001690	23210
P99999	Gene::54205	205
P48551	Gene::3455	10622
P46782	Gene::6193	91
C9EH48	Gene::drugbank:BE0008391	20764
P49888	Gene::6783	1842
P41250	Gene::2617	369
P54687	Gene::586	1332
Q96GD3	Gene::22955	2028
Q5SSJ5	Gene::50809	1062
Q9NTG7	Gene::23410	338
P10809	Gene::3329	266
P12851	Gene::drugbank:BE0001214	20866
O15239	Gene::4694	1654
P54750	Gene::5136	1775
O15399	Gene::2906	1758
O95264	Gene::9177	3319
Q96RR4	Gene::10645	24917
Q9HBK9	Gene::57412	2259
Q53ZE5	Gene::drugbank:BE0002008	21533
Q81ZL8	Gene::drugbank:BE0003386	23643
Q16566	Gene::814	1098
Q9UJX1	Gene::drugbank:BE0002174	20578
O32449	Gene::drugbank:BE0001982	22829
Q93UV9	Gene::drugbank:BE0002714	21510
P53805	Gene::1827	1773
O43674	Gene::4711	502
P30536	Gene::706	9818
O87696	Gene::drugbank:BE0001398	20977
Q7Z4J2	Gene::360203	5212
P19424	Gene::drugbank:BE0001451	21367
Q53591	Gene::drugbank:BE0001736	23348
P31723	Gene::drugbank:BE0001789	21957
P47775	Gene::2835	1781
P22301	Gene::3586	9474
Q05581	Gene::drugbank:BE0001314	21078
O15375	Gene::9121	1928
Q00496	Gene::drugbank:BE0009355	25014
P08709	Gene::2155	1005
P08174	Gene::1604	1619
P07986	Gene::drugbank:BE0001339	21165
Q8TF76	Gene::83903	1800
P98066	Gene::7130	2287
O43617	Gene::27095	1079
Q9UPY5	Gene::23657	1537
P05362	Gene::3383	35
Q8WXI7	Gene::94025	10262
Q16678	Gene::1545	1432
P02748	Gene::735	1476
P0DM35	Gene::645745	82416
P10909	Gene::1191	812
O60427	Gene::3992	1693
O94766	Gene::26229	1181
P13702	Gene::drugbank:BE0001856	21283
Q494W8	Gene::89832	4338
A3FMN7	Gene::drugbank:BE0004302	21838
Q7RTT9	Gene::222962	3943
Q51705	Gene::drugbank:BE0002993	22281
P20851	Gene::725	2293
O14717	Gene::1787	1801
Q04760	Gene::2739	452
P11712	Gene::1559	192
P42768	Gene::7454	1092
Q6UWP2	Gene::79154	984
Q02155	Gene::drugbank:BE0009233	24849
Q15942	Gene::7791	1346
O07653	Gene::drugbank:BE0002740	21649
P46781	Gene::6203	75
P60981	Gene::11034	943
P51970	Gene::4702	230
Q06520	Gene::6822	1997
P04271	Gene::6285	857
P15559	Gene::1728	828
P02652	Gene::336	760
P24289	Gene::drugbank:BE0001587	22133
Q8TD30	Gene::84706	1191
Q15761	Gene::4889	10767
Q51782	Gene::drugbank:BE0002508	20927
P14902	Gene::3620	1811
Q96RQ9	Gene::259307	3205
P0C0L4	Gene::721	20540
P23280	Gene::765	3277
P10614	Gene::856398	27419
P36955	Gene::5176	698
P00740	Gene::2158	2
O31156	Gene::drugbank:BE0003136	22307
Q01064	Gene::5153	4450
P00966	Gene::445	598
P14642	Gene::drugbank:BE0009186	24802
Q54873	Gene::drugbank:BE0001361	20582
Q53H96	Gene::65263	1854
Q53728	Gene::drugbank:BE0004291	24469
P41021	Gene::drugbank:BE0004009	22070
P28566	Gene::3354	607
Q9BW91	Gene::53343	854
P12644	Gene::652	1443
P17844	Gene::1655	815
P04936	Gene::drugbank:BE0001494	21577
Q12791	Gene::3778	1475
P08559	Gene::5160	183
P00101	Gene::drugbank:BE0003053	22443
O15075	Gene::9201	24925
P10912	Gene::2690	10903
Q68101	Gene::drugbank:BE0003485	23763
Q9Y2U5	Gene::10746	1952
Q16659	Gene::5597	56876
P33527	Gene::4363	232
A0A0H2WWQ9	Gene::drugbank:BE0004180	23057
P04745	Gene::278	1984
P81180	Gene::drugbank:BE0001890	21924
Q96CD2	Gene::60490	2171
Q9H2X6	Gene::28996	15122
P13762	Gene::3126	14570
P20932	Gene::drugbank:BE0003028	22387
P10186	Gene::2703370	42731
Q16206	Gene::10495	1658
P03915	Gene::4540	1653
P31995	Gene::9103	20528
Q9Y6Q6	Gene::8792	2209
Q81R22	Gene::drugbank:BE0004248	24395
P60174	Gene::7167	446
Q9U8D3	Gene::drugbank:BE0002700	21400
Q08209	Gene::5530	1176
P43220	Gene::2740	702
P31785	Gene::3561	1319
P63000	Gene::5879	829
O75899	Gene::9568	709
Q9H3N8	Gene::59340	1393
P20138	Gene::945	11220
P42336	Gene::5290	1026
P20339	Gene::5868	826
Q9NRE1	Gene::56547	2123
P18669	Gene::5223	456
Q47066	Gene::drugbank:BE0001755	22552
Q9UQL6	Gene::10014	9473
P86287	Gene::drugbank:BE0009170	24786
Q6PEY2	Gene::112714	9487
P06746	Gene::5423	783
O00217	Gene::4728	186
P02452	Gene::1277	801
P16870	Gene::1363	20541
P19525	Gene::5610	11068
O14764	Gene::2563	2332
A0A045ISQ8	Gene::drugbank:BE0009716	23565
P83797	Gene::drugbank:BE0003906	23408
Q46704	Gene::drugbank:BE0004181	23058
Q9Y6H6	Gene::10008	41964
Q07955	Gene::6426	580
P08887	Gene::3570	9770
P35219	Gene::767	1976
P51606	Gene::5973	989
P42330	Gene::8644	1744
O60493	Gene::8724	339
Q9UG56	Gene::23761	1241
P78330	Gene::5723	1132
P22570	Gene::2232	1233
P35498	Gene::6323	3351
P06310	Gene::drugbank:BE0003837	20747
P34897	Gene::6472	439
P29120	Gene::5122	11337
P01137	Gene::7040	9462
P07900	Gene::3320	304
P14090	Gene::drugbank:BE0002741	21650
P53582	Gene::23173	2172
P95673	Gene::drugbank:BE0004029	24118
P36888	Gene::2322	128
P51451	Gene::640	10612
P29498	Gene::8344852	31497
Q30167	Gene::3123	13322
P02787	Gene::7018	416
P27505	Gene::drugbank:BE0003016	22330
P13639	Gene::1938	38
P43522	Gene::drugbank:BE0003141	22692
Q9UQF2	Gene::9479	1605
Q9H4G4	Gene::152007	2159
P31749	Gene::207	332
P68826	Gene::drugbank:BE0002535	23180
Q9H239	Gene::79148	6270
P26439	Gene::3284	659
P16860	Gene::4879	101
Q9UHQ9	Gene::51706	916
P26514	Gene::drugbank:BE0002766	22489
P21709	Gene::2041	14228
P04406	Gene::2597	158
O14646	Gene::1105	402
Q9UNK4	Gene::26279	2351
O95178	Gene::4708	1823
Q06278	Gene::316	2248
P06756	Gene::3685	10294
O14976	Gene::2580	15037
P30988	Gene::799	2003
O14842	Gene::2864	1399
Q96PY6	Gene::4750	13983
O14788	Gene::8600	1877
P51151	Gene::9367	1448
Q9Y691	Gene::10242	1797
P23946	Gene::1215	2016
P25779	Gene::drugbank:BE0001292	21045
O95831	Gene::9131	328
Q9H2S1	Gene::3781	167
Q9ZF99	Gene::drugbank:BE0001891	21883
P15336	Gene::1386	10611
Q71U36	Gene::7846	130
P35754	Gene::2745	1635
P56868	Gene::drugbank:BE0001461	21461
Q99623	Gene::11331	222
Q6ZZJ1	Gene::drugbank:BE0004040	22654
Q9HBL8	Gene::57407	2088
Q9GZP0	Gene::80310	1464
P49674	Gene::1454	85
P40261	Gene::4837	1815
Q9Q2G8	Gene::drugbank:BE0003328	22223
Q57254	Gene::drugbank:BE0004225	24372
P02792	Gene::2512	704
O75964	Gene::10632	921
Q05655	Gene::5580	636
P31350	Gene::6241	592
Q9UQD0	Gene::6334	2367
Q9ULZ9	Gene::4326	830
Q9NR63	Gene::56603	3650
O60568	Gene::8985	194
O15403	Gene::9120	534
P01730	Gene::920	11058
Q12879	Gene::2903	1383
Q56839	Gene::drugbank:BE0001784	22236
O14672	Gene::102	11328
Q02834	Gene::drugbank:BE0001946	22925
P11802	Gene::1019	151
P09622	Gene::1738	348
P13929	Gene::2027	448
P06818	Gene::drugbank:BE0000057	20717
P0C0L5	Gene::721	20540
P21731	Gene::6915	318
P46098	Gene::3359	21
P02778	Gene::3627	1743
Q24940	Gene::drugbank:BE0009630	24985
Q8GJ44	Gene::drugbank:BE0002739	21648
Q9L9D7	Gene::drugbank:BE0001413	21028
P48735	Gene::3418	982
P68871	Gene::3043	630
Q07412	Gene::drugbank:BE0001256	20944
P11047	Gene::3915	23764
Q16718	Gene::4698	484
P00813	Gene::100	798
P63092	Gene::2778	14175
P13726	Gene::2152	1006
P49913	Gene::820	2201
P19622	Gene::2020	5095
P05156	Gene::3426	705
Q9UK23	Gene::51172	20
O75936	Gene::8424	2252
Q9Y6B6	Gene::51128	2148
Q6P3R8	Gene::341676	24957
P43487	Gene::5902	1337
P0A434	Gene::drugbank:BE0004036	21419
F1T0I5	Gene::15	254
Q9UBN1	Gene::27092	12740
P29320	Gene::2042	14218
Q8IUZ5	Gene::85007	2110
Q16558	Gene::3779	2342
Q51911	Gene::drugbank:BE0004038	20771
P56556	Gene::4700	514
P62166	Gene::23413	1674
P05165	Gene::5095	2213
P51553	Gene::3421	1246
Q96PD5	Gene::114770	6707
Q09428	Gene::6833	2008
P41252	Gene::3376	180
P46881	Gene::drugbank:BE0001831	21788
Q8TCC7	Gene::9376	3426
Q52546	Gene::drugbank:BE0003178	22788
Q04828	Gene::1645	2107
Q07954	Gene::4035	20536
P50416	Gene::1374	510
P05129	Gene::5582	9721
P33032	Gene::4161	11258
O76083	Gene::5152	1843
P43490	Gene::10135	1461
O94760	Gene::23576	1255
Q13177	Gene::5062	12423
P49763	Gene::5228	12484
P12564	Gene::drugbank:BE0001724	22924
B4DP61	Gene::6607	41113
P0A3D9	Gene::drugbank:BE0003021	22380
P08912	Gene::1133	2053
P06850	Gene::1392	2333
P07498	Gene::1448	24918
P25103	Gene::6869	720
P56220	Gene::drugbank:BE0001297	21096
P24394	Gene::3566	11051
P35557	Gene::2645	1429
Q9P2N6	Gene::55683	2219
Q99259	Gene::2571	298
P17181	Gene::3454	9992
P46828	Gene::drugbank:BE0001530	21558
Q8TDN2	Gene::169522	11581
Q14872	Gene::4520	24676
Q16873	Gene::4056	1935
P17568	Gene::4713	507
Q8IVL6	Gene::10536	575
P02750	Gene::116844	2106
Q8N1G2	Gene::23070	177
Q14978	Gene::9221	282
P06881	Gene::796	11033
Q16877	Gene::5210	1073
Q07817	Gene::598	909
P14218	Gene::drugbank:BE0002986	22271
P00780	Gene::drugbank:BE0001397	21219
P25116	Gene::2149	1883
P11362	Gene::2260	373
O95644	Gene::4772	788
P49411	Gene::7284	76
Q16270	Gene::3490	20555
P30838	Gene::218	2215
P68363	Gene::10376	589
O75390	Gene::1431	410
P26358	Gene::1786	881
P16615	Gene::488	208
O60896	Gene::10268	1353
Q52437	Gene::drugbank:BE0002596	22244
P16519	Gene::5126	20542
P09466	Gene::5047	1331
Q9RHZ6	Gene::drugbank:BE0003046	22410
P23921	Gene::6240	377
P43155	Gene::1384	619
P05090	Gene::347	1648
Q23022	Gene::172105	38345
Q8WY07	Gene::84889	2154
Q9Y6K1	Gene::1788	13576
P14923	Gene::3728	53
Q9UHY7	Gene::58478	1931
O95298	Gene::4718	1009
P34981	Gene::7201	2223
Q9Y616	Gene::11213	24932
O68541	Gene::drugbank:BE0002828	22513
Q13163	Gene::5607	10085
Q14520	Gene::3026	1977
P60842	Gene::1973	560
Q92930	Gene::51762	1284
Q9ULB1	Gene::9378	24734
P56537	Gene::3692	434
P43657	Gene::10161	32158
P59768	Gene::54331	1395
P10276	Gene::5914	240
P05112	Gene::3565	11099
P35222	Gene::1499	41
O95819	Gene::9448	24943
P45877	Gene::5480	1624
Q13370	Gene::5140	305
P11922	Gene::drugbank:BE0003253	23137
P15538	Gene::1584	1564
O43920	Gene::4725	499
P00352	Gene::216	1425
O14980	Gene::7514	9461
O75976	Gene::1362	847
P37700	Gene::drugbank:BE0001539	21366
Q9Y2I1	Gene::11188	1289
P47989	Gene::7498	2294
O11885	Gene::drugbank:BE0002424	23514
P74334	Gene::drugbank:BE0002716	21525
P26221	Gene::drugbank:BE0003251	21684
P19321	Gene::drugbank:BE0009354	25023
Q16568	Gene::9607	1819
P00492	Gene::3251	1610
P23219	Gene::5742	1201
Q46604	Gene::drugbank:BE0003041	22370
P12277	Gene::1152	1757
P98155	Gene::7436	1477
Q9UBF8	Gene::5298	10154
O52806	Gene::drugbank:BE0002491	20875
P22340	Gene::drugbank:BE0002835	21985
